4841,11,,,,,,,,,
Time,rHAT,lHAT,RHip,LHip,RKnee,LKnee,RAnkle,LAnkle,RMTP,LMTP
0.4242,85.79049,84.41591,194.012,126.594,96.23171,157.5528,144.7082,120.6575,135.0675,131.8284
0.4243,85.79434,84.41297,193.9767,126.6279,96.13615,157.597,144.6922,120.6693,135.0673,131.8213
0.4244,85.79819,84.41003,193.9413,126.6618,96.0406,157.6409,144.6761,120.6812,135.0672,131.8143
0.4245,85.80203,84.40709,193.9058,126.6957,95.94505,157.6846,144.66,120.693,135.0671,131.8073
0.4246,85.80586,84.40415,193.8703,126.7295,95.84951,157.7281,144.6439,120.7049,135.0669,131.8003
0.4247,85.80969,84.4012,193.8347,126.7633,95.75397,157.7713,144.6278,120.7167,135.0667,131.7934
0.4248,85.81351,84.39825,193.7991,126.797,95.65845,157.8143,144.6117,120.7285,135.0665,131.7865
0.4249,85.81732,84.3953,193.7634,126.8307,95.56293,157.857,144.5956,120.7404,135.0663,131.7796
0.425,85.82113,84.39234,193.7276,126.8644,95.46741,157.8995,144.5794,120.7522,135.0661,131.7727
0.4251,85.82492,84.38939,193.6917,126.898,95.37191,157.9418,144.5632,120.764,135.0659,131.7659
0.4252,85.82871,84.38643,193.6558,126.9316,95.27641,157.9838,144.5471,120.7758,135.0656,131.7591
0.4253,85.8325,84.38347,193.6198,126.9651,95.18091,158.0255,144.5309,120.7876,135.0654,131.7523
0.4254,85.83627,84.38051,193.5838,126.9986,95.08543,158.067,144.5146,120.7994,135.0651,131.7456
0.4255,85.84004,84.37754,193.5477,127.0321,94.98995,158.1083,144.4984,120.8112,135.0648,131.7389
0.4256,85.8438,84.37457,193.5115,127.0655,94.89448,158.1493,144.4822,120.823,135.0645,131.7322
0.4257,85.84755,84.3716,193.4752,127.0989,94.79901,158.1901,144.4659,120.8348,135.0642,131.7255
0.4258,85.85129,84.36863,193.4389,127.1322,94.70355,158.2306,144.4496,120.8466,135.0638,131.7189
0.4259,85.85503,84.36565,193.4025,127.1655,94.6081,158.2709,144.4334,120.8584,135.0635,131.7123
0.426,85.85876,84.36267,193.366,127.1987,94.51265,158.3109,144.4171,120.8701,135.0631,131.7057
0.4261,85.86248,84.35969,193.3294,127.232,94.41721,158.3507,144.4007,120.8819,135.0627,131.6991
0.4262,85.86619,84.35671,193.2928,127.2651,94.32178,158.3902,144.3844,120.8937,135.0623,131.6926
0.4263,85.86989,84.35372,193.2562,127.2982,94.22635,158.4295,144.3681,120.9054,135.0619,131.6861
0.4264,85.87359,84.35073,193.2194,127.3313,94.13093,158.4686,144.3517,120.9172,135.0615,131.6797
0.4265,85.87728,84.34774,193.1826,127.3644,94.03552,158.5074,144.3353,120.9289,135.061,131.6732
0.4266,85.88095,84.34475,193.1457,127.3974,93.94011,158.546,144.3189,120.9407,135.0606,131.6668
0.4267,85.88462,84.34175,193.1087,127.4303,93.84471,158.5843,144.3025,120.9524,135.0601,131.6604
0.4268,85.88829,84.33875,193.0717,127.4632,93.74932,158.6224,144.2861,120.9641,135.0596,131.654
0.4269,85.89194,84.33575,193.0346,127.4961,93.65393,158.6602,144.2697,120.9758,135.0591,131.6477
0.427,85.89559,84.33275,192.9975,127.529,93.55855,158.6978,144.2533,120.9876,135.0585,131.6414
0.4271,85.89922,84.32974,192.9602,127.5617,93.46318,158.7352,144.2368,120.9993,135.058,131.6351
0.4272,85.90285,84.32673,192.9229,127.5945,93.36781,158.7723,144.2203,121.011,135.0575,131.6288
0.4273,85.90647,84.32372,192.8855,127.6272,93.27245,158.8091,144.2038,121.0227,135.0569,131.6225
0.4274,85.91008,84.32071,192.8481,127.6599,93.17709,158.8457,144.1873,121.0344,135.0563,131.6163
0.4275,85.91368,84.31769,192.8106,127.6925,93.08174,158.8821,144.1708,121.0461,135.0557,131.6101
0.4276,85.91727,84.31467,192.773,127.7251,92.9864,158.9182,144.1543,121.0578,135.0551,131.6039
0.4277,85.92086,84.31165,192.7353,127.7576,92.89107,158.9541,144.1378,121.0694,135.0544,131.5978
0.4278,85.92443,84.30862,192.6976,127.7901,92.79574,158.9898,144.1212,121.0811,135.0538,131.5916
0.4279,85.928,84.3056,192.6598,127.8225,92.70042,159.0252,144.1046,121.0928,135.0531,131.5855
0.428,85.93155,84.30257,192.6219,127.855,92.6051,159.0603,144.088,121.1044,135.0524,131.5794
0.4281,85.9351,84.29953,192.5839,127.8873,92.50979,159.0953,144.0714,121.1161,135.0517,131.5733
0.4282,85.93864,84.2965,192.5459,127.9196,92.41449,159.1299,144.0548,121.1277,135.051,131.5673
0.4283,85.94216,84.29346,192.5078,127.9519,92.31919,159.1644,144.0382,121.1394,135.0503,131.5613
0.4284,85.94568,84.29042,192.4697,127.9842,92.2239,159.1985,144.0216,121.151,135.0495,131.5552
0.4285,85.94919,84.28737,192.4314,128.0164,92.12862,159.2325,144.0049,121.1626,135.0487,131.5493
0.4286,85.95269,84.28433,192.3931,128.0485,92.03334,159.2662,143.9882,121.1743,135.048,131.5433
0.4287,85.95618,84.28128,192.3547,128.0806,91.93807,159.2997,143.9716,121.1859,135.0472,131.5373
0.4288,85.95967,84.27823,192.3163,128.1127,91.84281,159.3329,143.9549,121.1975,135.0463,131.5314
0.4289,85.96314,84.27517,192.2778,128.1447,91.74755,159.3659,143.9381,121.2091,135.0455,131.5255
0.429,85.9666,84.27211,192.2392,128.1767,91.6523,159.3986,143.9214,121.2207,135.0447,131.5196
0.4291,85.97005,84.26905,192.2005,128.2087,91.55705,159.4311,143.9047,121.2323,135.0438,131.5137
0.4292,85.97349,84.26599,192.1618,128.2406,91.46182,159.4634,143.8879,121.2439,135.0429,131.5078
0.4293,85.97693,84.26292,192.1229,128.2724,91.36658,159.4954,143.8712,121.2555,135.042,131.502
0.4294,85.98035,84.25985,192.0841,128.3042,91.27136,159.5272,143.8544,121.2671,135.0411,131.4961
0.4295,85.98376,84.25678,192.0451,128.336,91.17614,159.5587,143.8376,121.2786,135.0402,131.4903
0.4296,85.98716,84.25371,192.0061,128.3677,91.08093,159.59,143.8208,121.2902,135.0392,131.4845
0.4297,85.99056,84.25063,191.9669,128.3994,90.98572,159.6211,143.8039,121.3018,135.0383,131.4787
0.4298,85.99394,84.24755,191.9278,128.4311,90.89052,159.6519,143.7871,121.3133,135.0373,131.4729
0.4299,85.99731,84.24446,191.8885,128.4627,90.79533,159.6825,143.7702,121.3249,135.0363,131.4672
0.43,86.00067,84.24138,191.8492,128.4942,90.70015,159.7128,143.7534,121.3364,135.0353,131.4614
0.4301,86.00403,84.23829,191.8098,128.5257,90.60497,159.7429,143.7365,121.348,135.0343,131.4557
0.4302,86.00737,84.23519,191.7703,128.5572,90.5098,159.7728,143.7196,121.3595,135.0332,131.45
0.4303,86.0107,84.2321,191.7307,128.5886,90.41463,159.8025,143.7027,121.3711,135.0322,131.4443
0.4304,86.01402,84.229,191.6911,128.62,90.31947,159.8318,143.6858,121.3826,135.0311,131.4386
0.4305,86.01733,84.2259,191.6514,128.6514,90.22432,159.861,143.6688,121.3941,135.03,131.4329
0.4306,86.02063,84.22279,191.6116,128.6827,90.12918,159.8899,143.6519,121.4056,135.0289,131.4272
0.4307,86.02392,84.21968,191.5718,128.7139,90.03404,159.9186,143.6349,121.4171,135.0278,131.4216
0.4308,86.0272,84.21657,191.5319,128.7452,89.93891,159.9471,143.6179,121.4287,135.0267,131.4159
0.4309,86.03047,84.21346,191.4919,128.7763,89.84378,159.9753,143.6009,121.4402,135.0255,131.4103
0.431,86.03372,84.21034,191.4518,128.8075,89.74866,160.0033,143.5839,121.4517,135.0244,131.4046
0.4311,86.03697,84.20722,191.4117,128.8386,89.65355,160.031,143.5669,121.4632,135.0232,131.399
0.4312,86.04021,84.2041,191.3714,128.8696,89.55845,160.0585,143.5498,121.4747,135.022,131.3934
0.4313,86.04343,84.20097,191.3311,128.9006,89.46335,160.0858,143.5328,121.4862,135.0208,131.3878
0.4314,86.04665,84.19784,191.2908,128.9316,89.36826,160.1129,143.5157,121.4976,135.0196,131.3822
0.4315,86.04985,84.19471,191.2503,128.9625,89.27318,160.1397,143.4986,121.5091,135.0183,131.3766
0.4316,86.05304,84.19157,191.2098,128.9934,89.1781,160.1662,143.4815,121.5206,135.0171,131.371
0.4317,86.05622,84.18843,191.1692,129.0242,89.08303,160.1926,143.4644,121.5321,135.0158,131.3654
0.4318,86.0594,84.18528,191.1285,129.055,88.98797,160.2187,143.4472,121.5436,135.0145,131.3599
0.4319,86.06255,84.18214,191.0878,129.0858,88.89292,160.2446,143.4301,121.555,135.0132,131.3543
0.432,86.0657,84.17899,191.0469,129.1165,88.79787,160.2702,143.4129,121.5665,135.0119,131.3487
0.4321,86.06884,84.17583,191.006,129.1472,88.70283,160.2956,143.3957,121.578,135.0106,131.3432
0.4322,86.07197,84.17268,190.9651,129.1778,88.60779,160.3208,143.3785,121.5894,135.0092,131.3376
0.4323,86.07508,84.16952,190.924,129.2084,88.51277,160.3458,143.3613,121.6009,135.0079,131.3321
0.4324,86.07818,84.16635,190.8829,129.2389,88.41775,160.3705,143.3441,121.6123,135.0065,131.3265
0.4325,86.08128,84.16319,190.8417,129.2694,88.32274,160.395,143.3268,121.6238,135.0051,131.321
0.4326,86.08436,84.16002,190.8004,129.2999,88.22774,160.4193,143.3096,121.6352,135.0037,131.3154
0.4327,86.08743,84.15684,190.759,129.3303,88.13274,160.4433,143.2923,121.6467,135.0023,131.3099
0.4328,86.09048,84.15366,190.7176,129.3607,88.03775,160.4671,143.275,121.6581,135.0009,131.3044
0.4329,86.09353,84.15048,190.6761,129.391,87.94277,160.4907,143.2577,121.6696,134.9995,131.2988
0.433,86.09656,84.1473,190.6345,129.4213,87.8478,160.5141,143.2404,121.681,134.998,131.2933
0.4331,86.09959,84.14411,190.5928,129.4516,87.75283,160.5372,143.2231,121.6925,134.9966,131.2877
0.4332,86.1026,84.14092,190.5511,129.4818,87.65788,160.5601,143.2057,121.7039,134.9951,131.2822
0.4333,86.1056,84.13772,190.5092,129.512,87.56293,160.5828,143.1883,121.7154,134.9936,131.2767
0.4334,86.10859,84.13452,190.4673,129.5421,87.46798,160.6053,143.1709,121.7268,134.9921,131.2711
0.4335,86.11156,84.13132,190.4253,129.5722,87.37305,160.6275,143.1535,121.7383,134.9906,131.2656
0.4336,86.11453,84.12811,190.3833,129.6023,87.27813,160.6495,143.1361,121.7497,134.9891,131.26
0.4337,86.11748,84.1249,190.3412,129.6323,87.18321,160.6713,143.1187,121.7611,134.9875,131.2545
0.4338,86.12042,84.12169,190.2989,129.6622,87.0883,160.6928,143.1012,121.7726,134.986,131.2489
0.4339,86.12335,84.11847,190.2566,129.6922,86.9934,160.7142,143.0837,121.784,134.9844,131.2434
0.434,86.12626,84.11525,190.2143,129.7221,86.8985,160.7353,143.0663,121.7955,134.9829,131.2378
0.4341,86.12917,84.11202,190.1718,129.7519,86.80362,160.7562,143.0487,121.8069,134.9813,131.2322
0.4342,86.13206,84.10879,190.1293,129.7817,86.70874,160.7768,143.0312,121.8183,134.9797,131.2267
0.4343,86.13494,84.10556,190.0867,129.8115,86.61387,160.7973,143.0137,121.8298,134.9781,131.2211
0.4344,86.13781,84.10232,190.044,129.8412,86.51901,160.8175,142.9961,121.8412,134.9765,131.2155
0.4345,86.14067,84.09908,190.0013,129.8709,86.42416,160.8375,142.9786,121.8527,134.9749,131.2099
0.4346,86.14351,84.09584,189.9584,129.9006,86.32932,160.8573,142.961,121.8641,134.9732,131.2043
0.4347,86.14634,84.09259,189.9155,129.9302,86.23449,160.8769,142.9433,121.8756,134.9716,131.1987
0.4348,86.14916,84.08934,189.8725,129.9598,86.13966,160.8962,142.9257,121.887,134.9699,131.1931
0.4349,86.15197,84.08608,189.8294,129.9893,86.04485,160.9154,142.9081,121.8985,134.9683,131.1875
0.435,86.15476,84.08282,189.7863,130.0188,85.95004,160.9343,142.8904,121.9099,134.9666,131.1819
0.4351,86.15755,84.07956,189.743,130.0482,85.85525,160.953,142.8727,121.9214,134.9649,131.1762
0.4352,86.16032,84.07629,189.6997,130.0777,85.76046,160.9715,142.855,121.9329,134.9633,131.1706
0.4353,86.16308,84.07302,189.6563,130.107,85.66568,160.9897,142.8373,121.9443,134.9616,131.1649
0.4354,86.16582,84.06974,189.6129,130.1364,85.57091,161.0078,142.8196,121.9558,134.9599,131.1592
0.4355,86.16855,84.06646,189.5693,130.1657,85.47615,161.0256,142.8018,121.9673,134.9582,131.1536
0.4356,86.17127,84.06317,189.5257,130.1949,85.3814,161.0433,142.7841,121.9787,134.9564,131.1479
0.4357,86.17398,84.05988,189.482,130.2242,85.28666,161.0607,142.7663,121.9902,134.9547,131.1422
0.4358,86.17668,84.05659,189.4382,130.2533,85.19193,161.0779,142.7485,122.0017,134.953,131.1364
0.4359,86.17936,84.05329,189.3943,130.2825,85.0972,161.0949,142.7306,122.0132,134.9512,131.1307
0.436,86.18203,84.04999,189.3504,130.3116,85.00249,161.1116,142.7128,122.0247,134.9495,131.125
0.4361,86.18469,84.04669,189.3063,130.3407,84.90779,161.1282,142.6949,122.0361,134.9478,131.1192
0.4362,86.18733,84.04338,189.2622,130.3697,84.8131,161.1446,142.677,122.0476,134.946,131.1134
0.4363,86.18996,84.04006,189.218,130.3987,84.71842,161.1607,142.6591,122.0591,134.9442,131.1077
0.4364,86.19258,84.03674,189.1737,130.4277,84.62375,161.1767,142.6412,122.0707,134.9425,131.1019
0.4365,86.19519,84.03342,189.1294,130.4566,84.52909,161.1924,142.6233,122.0822,134.9407,131.096
0.4366,86.19778,84.03009,189.085,130.4855,84.43444,161.2079,142.6053,122.0937,134.9389,131.0902
0.4367,86.20036,84.02676,189.0404,130.5143,84.3398,161.2232,142.5873,122.1052,134.9371,131.0844
0.4368,86.20293,84.02343,188.9958,130.5431,84.24517,161.2383,142.5693,122.1167,134.9353,131.0785
0.4369,86.20549,84.02009,188.9512,130.5719,84.15055,161.2532,142.5513,122.1283,134.9335,131.0726
0.437,86.20803,84.01674,188.9064,130.6006,84.05594,161.2679,142.5333,122.1398,134.9317,131.0667
0.4371,86.21056,84.01339,188.8616,130.6293,83.96135,161.2824,142.5152,122.1514,134.9299,131.0608
0.4372,86.21307,84.01004,188.8167,130.658,83.86676,161.2967,142.4971,122.1629,134.9281,131.0549
0.4373,86.21558,84.00668,188.7717,130.6866,83.77219,161.3108,142.479,122.1745,134.9263,131.0489
0.4374,86.21807,84.00332,188.7266,130.7152,83.67763,161.3247,142.4609,122.1861,134.9245,131.0429
0.4375,86.22054,83.99995,188.6814,130.7438,83.58308,161.3384,142.4428,122.1976,134.9227,131.037
0.4376,86.22301,83.99658,188.6362,130.7723,83.48854,161.3519,142.4246,122.2092,134.9209,131.0309
0.4377,86.22546,83.9932,188.5908,130.8008,83.39401,161.3651,142.4065,122.2208,134.9191,131.0249
0.4378,86.22789,83.98982,188.5454,130.8293,83.2995,161.3782,142.3883,122.2324,134.9172,131.0189
0.4379,86.23032,83.98644,188.4999,130.8577,83.205,161.3911,142.37,122.244,134.9154,131.0128
0.438,86.23273,83.98305,188.4544,130.8861,83.11051,161.4038,142.3518,122.2557,134.9136,131.0067
0.4381,86.23513,83.97965,188.4087,130.9144,83.01603,161.4163,142.3335,122.2673,134.9118,131.0006
0.4382,86.23751,83.97625,188.363,130.9427,82.92156,161.4286,142.3152,122.2789,134.91,130.9945
0.4383,86.23988,83.97285,188.3172,130.971,82.82711,161.4407,142.2969,122.2906,134.9081,130.9883
0.4384,86.24224,83.96944,188.2713,130.9993,82.73267,161.4526,142.2786,122.3022,134.9063,130.9821
0.4385,86.24459,83.96603,188.2253,131.0275,82.63824,161.4643,142.2603,122.3139,134.9045,130.9759
0.4386,86.24692,83.96261,188.1792,131.0556,82.54383,161.4758,142.2419,122.3256,134.9026,130.9697
0.4387,86.24923,83.95919,188.1331,131.0838,82.44943,161.4871,142.2235,122.3373,134.9008,130.9634
0.4388,86.25154,83.95576,188.0868,131.1119,82.35504,161.4982,142.2051,122.3489,134.899,130.9572
0.4389,86.25383,83.95233,188.0405,131.14,82.26066,161.5091,142.1867,122.3607,134.8972,130.9509
0.439,86.25611,83.94889,187.9941,131.168,82.1663,161.5199,142.1682,122.3724,134.8953,130.9446
0.4391,86.25837,83.94545,187.9476,131.196,82.07196,161.5304,142.1498,122.3841,134.8935,130.9382
0.4392,86.26062,83.942,187.9011,131.224,81.97762,161.5408,142.1313,122.3958,134.8917,130.9319
0.4393,86.26286,83.93855,187.8544,131.252,81.8833,161.5509,142.1127,122.4076,134.8899,130.9255
0.4394,86.26509,83.93509,187.8077,131.2799,81.789,161.5609,142.0942,122.4194,134.8881,130.9191
0.4395,86.2673,83.93163,187.7609,131.3078,81.69471,161.5707,142.0756,122.4311,134.8863,130.9126
0.4396,86.26949,83.92817,187.714,131.3356,81.60043,161.5803,142.0571,122.4429,134.8845,130.9061
0.4397,86.27168,83.9247,187.667,131.3635,81.50617,161.5897,142.0385,122.4547,134.8826,130.8997
0.4398,86.27385,83.92122,187.62,131.3912,81.41192,161.599,142.0198,122.4665,134.8808,130.8931
0.4399,86.276,83.91774,187.5728,131.419,81.31769,161.608,142.0012,122.4784,134.879,130.8866
0.44,86.27815,83.91425,187.5256,131.4467,81.22347,161.6169,141.9825,122.4902,134.8773,130.88
0.4401,86.28027,83.91076,187.4783,131.4744,81.12927,161.6256,141.9638,122.5021,134.8755,130.8734
0.4402,86.28239,83.90727,187.4309,131.5021,81.03509,161.6341,141.9451,122.5139,134.8737,130.8668
0.4403,86.28449,83.90377,187.3834,131.5297,80.94092,161.6424,141.9264,122.5258,134.8719,130.8601
0.4404,86.28658,83.90026,187.3359,131.5573,80.84676,161.6505,141.9076,122.5377,134.8701,130.8535
0.4405,86.28866,83.89675,187.2882,131.5849,80.75263,161.6585,141.8888,122.5496,134.8684,130.8468
0.4406,86.29072,83.89323,187.2405,131.6125,80.6585,161.6662,141.87,122.5615,134.8666,130.84
0.4407,86.29276,83.88971,187.1927,131.64,80.5644,161.6738,141.8512,122.5735,134.8648,130.8333
0.4408,86.2948,83.88619,187.1448,131.6675,80.47031,161.6813,141.8323,122.5854,134.8631,130.8265
0.4409,86.29682,83.88265,187.0968,131.6949,80.37624,161.6885,141.8135,122.5974,134.8614,130.8197
0.441,86.29882,83.87912,187.0488,131.7224,80.28218,161.6956,141.7946,122.6094,134.8596,130.8128
0.4411,86.30082,83.87558,187.0006,131.7498,80.18815,161.7025,141.7756,122.6214,134.8579,130.806
0.4412,86.30279,83.87203,186.9524,131.7772,80.09412,161.7092,141.7567,122.6334,134.8562,130.7991
0.4413,86.30476,83.86848,186.9041,131.8045,80.00012,161.7157,141.7377,122.6454,134.8545,130.7921
0.4414,86.30671,83.86492,186.8557,131.8318,79.90614,161.7221,141.7187,122.6574,134.8528,130.7852
0.4415,86.30865,83.86136,186.8072,131.8591,79.81217,161.7283,141.6997,122.6695,134.8511,130.7782
0.4416,86.31057,83.85779,186.7586,131.8864,79.71822,161.7343,141.6807,122.6816,134.8494,130.7712
0.4417,86.31248,83.85422,186.7099,131.9136,79.62429,161.7402,141.6616,122.6937,134.8477,130.7642
0.4418,86.31438,83.85064,186.6612,131.9408,79.53038,161.7458,141.6425,122.7058,134.846,130.7571
0.4419,86.31626,83.84706,186.6124,131.968,79.43648,161.7513,141.6234,122.7179,134.8444,130.75
0.442,86.31813,83.84347,186.5635,131.9952,79.34261,161.7567,141.6043,122.7301,134.8427,130.7429
0.4421,86.31998,83.83988,186.5145,132.0223,79.24875,161.7619,141.5851,122.7422,134.8411,130.7357
0.4422,86.32182,83.83628,186.4654,132.0494,79.15492,161.7669,141.566,122.7544,134.8395,130.7285
0.4423,86.32365,83.83267,186.4162,132.0765,79.0611,161.7717,141.5468,122.7666,134.8379,130.7213
0.4424,86.32546,83.82906,186.367,132.1036,78.9673,161.7764,141.5275,122.7788,134.8363,130.7141
0.4425,86.32726,83.82545,186.3177,132.1306,78.87352,161.7809,141.5083,122.791,134.8347,130.7068
0.4426,86.32905,83.82183,186.2682,132.1576,78.77977,161.7853,141.489,122.8033,134.8331,130.6995
0.4427,86.33082,83.8182,186.2187,132.1846,78.68603,161.7895,141.4697,122.8156,134.8315,130.6922
0.4428,86.33257,83.81457,186.1691,132.2115,78.59232,161.7935,141.4504,122.8278,134.83,130.6849
0.4429,86.33432,83.81094,186.1195,132.2385,78.49862,161.7974,141.4311,122.8401,134.8284,130.6775
0.443,86.33605,83.80729,186.0697,132.2654,78.40495,161.8011,141.4117,122.8525,134.8269,130.6701
0.4431,86.33776,83.80365,186.0199,132.2923,78.31129,161.8046,141.3923,122.8648,134.8254,130.6626
0.4432,86.33946,83.8,185.9699,132.3191,78.21766,161.808,141.3729,122.8772,134.8239,130.6552
0.4433,86.34115,83.79634,185.9199,132.346,78.12405,161.8112,141.3534,122.8896,134.8224,130.6477
0.4434,86.34283,83.79267,185.8698,132.3728,78.03046,161.8143,141.334,122.902,134.8209,130.6402
0.4435,86.34448,83.78901,185.8196,132.3996,77.9369,161.8172,141.3145,122.9144,134.8195,130.6326
0.4436,86.34613,83.78533,185.7694,132.4263,77.84336,161.82,141.295,122.9268,134.818,130.6251
0.4437,86.34776,83.78165,185.719,132.4531,77.74984,161.8226,141.2754,122.9393,134.8166,130.6175
0.4438,86.34938,83.77797,185.6686,132.4798,77.65634,161.825,141.2559,122.9517,134.8152,130.6098
0.4439,86.35099,83.77428,185.618,132.5065,77.56286,161.8273,141.2363,122.9642,134.8138,130.6022
0.444,86.35258,83.77058,185.5674,132.5332,77.46941,161.8295,141.2167,122.9768,134.8124,130.5945
0.4441,86.35415,83.76688,185.5167,132.5599,77.37599,161.8315,141.1971,122.9893,134.811,130.5868
0.4442,86.35571,83.76317,185.4659,132.5865,77.28258,161.8333,141.1774,123.0019,134.8096,130.5791
0.4443,86.35726,83.75946,185.415,132.6131,77.1892,161.835,141.1577,123.0144,134.8083,130.5713
0.4444,86.3588,83.75574,185.3641,132.6397,77.09585,161.8366,141.138,123.027,134.807,130.5635
0.4445,86.36032,83.75202,185.313,132.6663,77.00252,161.838,141.1183,123.0397,134.8057,130.5557
0.4446,86.36182,83.74829,185.2619,132.6929,76.90921,161.8392,141.0985,123.0523,134.8044,130.5479
0.4447,86.36332,83.74456,185.2107,132.7194,76.81593,161.8403,141.0788,123.065,134.8031,130.54
0.4448,86.36479,83.74082,185.1594,132.7459,76.72268,161.8413,141.059,123.0776,134.8019,130.5322
0.4449,86.36626,83.73707,185.108,132.7724,76.62945,161.8421,141.0391,123.0903,134.8006,130.5243
0.445,86.36771,83.73332,185.0565,132.7989,76.53624,161.8428,141.0193,123.1031,134.7994,130.5163
0.4451,86.36915,83.72956,185.0049,132.8254,76.44307,161.8433,140.9994,123.1158,134.7982,130.5084
0.4452,86.37057,83.7258,184.9533,132.8518,76.34991,161.8437,140.9795,123.1286,134.7971,130.5004
0.4453,86.37198,83.72203,184.9015,132.8783,76.25679,161.844,140.9596,123.1414,134.7959,130.4924
0.4454,86.37337,83.71826,184.8497,132.9047,76.16369,161.8441,140.9397,123.1542,134.7948,130.4844
0.4455,86.37475,83.71448,184.7978,132.9311,76.07062,161.8441,140.9197,123.167,134.7936,130.4764
0.4456,86.37612,83.7107,184.7458,132.9575,75.97758,161.8439,140.8997,123.1799,134.7925,130.4683
0.4457,86.37747,83.70691,184.6937,132.9838,75.88456,161.8436,140.8797,123.1927,134.7914,130.4602
0.4458,86.37881,83.70311,184.6415,133.0102,75.79158,161.8432,140.8597,123.2056,134.7904,130.4521
0.4459,86.38014,83.69931,184.5893,133.0365,75.69862,161.8426,140.8396,123.2185,134.7893,130.444
0.446,86.38145,83.6955,184.5369,133.0628,75.60569,161.8419,140.8195,123.2315,134.7883,130.4358
0.4461,86.38275,83.69169,184.4845,133.0891,75.51278,161.8411,140.7994,123.2444,134.7873,130.4277
0.4462,86.38403,83.68787,184.432,133.1154,75.41991,161.8401,140.7793,123.2574,134.7863,130.4195
0.4463,86.3853,83.68405,184.3794,133.1417,75.32707,161.839,140.7591,123.2704,134.7854,130.4113
0.4464,86.38656,83.68022,184.3267,133.1679,75.23426,161.8377,140.7389,123.2834,134.7844,130.4031
0.4465,86.3878,83.67639,184.2739,133.1941,75.14147,161.8364,140.7187,123.2965,134.7835,130.3948
0.4466,86.38903,83.67255,184.221,133.2204,75.04872,161.8349,140.6985,123.3096,134.7826,130.3866
0.4467,86.39024,83.6687,184.1681,133.2466,74.956,161.8332,140.6783,123.3226,134.7817,130.3783
0.4468,86.39144,83.66485,184.115,133.2728,74.8633,161.8315,140.658,123.3358,134.7809,130.37
0.4469,86.39263,83.66099,184.0619,133.299,74.77064,161.8296,140.6377,123.3489,134.7801,130.3617
0.447,86.3938,83.65713,184.0087,133.3251,74.67801,161.8276,140.6174,123.362,134.7793,130.3534
0.4471,86.39496,83.65326,183.9554,133.3513,74.58542,161.8255,140.597,123.3752,134.7785,130.3451
0.4472,86.39611,83.64939,183.902,133.3774,74.49285,161.8232,140.5767,123.3884,134.7777,130.3367
0.4473,86.39724,83.64551,183.8485,133.4036,74.40032,161.8209,140.5563,123.4016,134.777,130.3284
0.4474,86.39836,83.64162,183.7949,133.4297,74.30781,161.8184,140.5359,123.4149,134.7763,130.32
0.4475,86.39946,83.63773,183.7413,133.4558,74.21535,161.8157,140.5154,123.4281,134.7756,130.3116
0.4476,86.40055,83.63383,183.6875,133.4819,74.12291,161.813,140.495,123.4414,134.7749,130.3032
0.4477,86.40163,83.62993,183.6337,133.508,74.03051,161.8101,140.4745,123.4547,134.7742,130.2948
0.4478,86.40269,83.62603,183.5798,133.5341,73.93814,161.8072,140.454,123.468,134.7736,130.2864
0.4479,86.40374,83.62211,183.5258,133.5601,73.84581,161.8041,140.4334,123.4814,134.773,130.278
0.448,86.40477,83.61819,183.4717,133.5862,73.75351,161.8008,140.4129,123.4948,134.7724,130.2696
0.4481,86.40579,83.61427,183.4175,133.6123,73.66124,161.7975,140.3923,123.5081,134.7719,130.2612
0.4482,86.4068,83.61034,183.3632,133.6383,73.56901,161.7941,140.3717,123.5216,134.7714,130.2527
0.4483,86.4078,83.6064,183.3088,133.6643,73.47682,161.7905,140.3511,123.535,134.7709,130.2443
0.4484,86.40878,83.60246,183.2544,133.6903,73.38466,161.7868,140.3305,123.5484,134.7704,130.2358
0.4485,86.40974,83.59852,183.1999,133.7164,73.29254,161.7831,140.3098,123.5619,134.7699,130.2274
0.4486,86.4107,83.59457,183.1452,133.7424,73.20045,161.7792,140.2891,123.5754,134.7695,130.2189
0.4487,86.41164,83.59061,183.0905,133.7684,73.1084,161.7752,140.2684,123.5889,134.7691,130.2105
0.4488,86.41256,83.58665,183.0357,133.7944,73.01639,161.771,140.2477,123.6024,134.7687,130.202
0.4489,86.41348,83.58268,182.9809,133.8203,72.92441,161.7668,140.227,123.616,134.7684,130.1936
0.449,86.41437,83.5787,182.9259,133.8463,72.83248,161.7625,140.2062,123.6296,134.7681,130.1851
0.4491,86.41526,83.57472,182.8708,133.8723,72.74058,161.758,140.1854,123.6432,134.7678,130.1766
0.4492,86.41613,83.57074,182.8157,133.8982,72.64872,161.7535,140.1646,123.6568,134.7675,130.1682
0.4493,86.41699,83.56675,182.7604,133.9242,72.55689,161.7488,140.1437,123.6704,134.7672,130.1597
0.4494,86.41784,83.56275,182.7051,133.9502,72.46511,161.7441,140.1229,123.684,134.767,130.1513
0.4495,86.41867,83.55875,182.6497,133.9761,72.37336,161.7392,140.102,123.6977,134.7668,130.1428
0.4496,86.41949,83.55474,182.5942,134.0021,72.28166,161.7343,140.0811,123.7114,134.7666,130.1344
0.4497,86.42029,83.55073,182.5386,134.028,72.18999,161.7292,140.0602,123.7251,134.7665,130.126
